Record_ID,Date_Time,State,Sector,Consumption_MWh,Peak_Demand_MW,Generation_MWh,Electricity_Price_USD_per_MWh,Renewable_Share_Pct,Weather_Index,Peak_Flag
102080,2024-03-27 15:00:00,California,Residential,883.1,904.09,936.92,57.83,27.85,38.97,No
103390,2024-05-21 05:00:00,Texas ,Residential,905.68,947.37,927.21,56.64,21.83,33.68,No
100723,2024-01-31 02:00:00,Texas,Commercial ,842.56,779.45,895.23,54.67,41.32,68.63,No
100952,2024-02-09 15:00:00,Texas ,Residential,1138.47,1152.59,1173.46,48.32,28.48,29.42,No
104406,2024-07-02 13:00:00,Texas ,Commercial,1268.24,1182.45,1389.36,57.73,40.13,33.65,No
102263,2024-04-04 06:00:00,New York, Residential ,591.75,684.19,639.61,47.78,35.74,68.48,No
100990,2024-02-11 05:00:00,California,Commercial ,619.33,596.9,631.54,51.17,32.97,65.01,No
103213,2024-05-13 20:00:00,Texas,Residential,1189.64,1310.14,1279.58,63.45,27.58,47.86,No
101760,2024-03-14 07:00:00,Florida,Commercial,1058.79,1247.87,1109.84,57.07,16.69,55.03,No
104357,2024-06-30 12:00:00,California,Commercial ,1023.25,931.88,1110.85,47.25,36.45,65.4,No
101725,2024-03-12 20:00:00,Texas ,Industrial,1545.24,1446.02,1652.91,44.22,10.97,36.98,Yes
100342,2024-01-15 05:00:00,New York,Industrial,783.9,811.14,885.61,63.72,13.31,73.31,No
100689,2024-01-29 16:00:00,Texas ,Residential,1142.03,1177.92,1190.69,55.97,23.85,52.75,No
103433,2024-05-23 00:00:00,Texas ,Residential,811.99,945.99,873.86,59.25,22.84,53.82,No
100967,2024-02-10 06:00:00,Texas ,Industrial,956.15,914.25,1096.71,52.58,46.35,40.67,No
104771,2024-07-17 18:00:00,Texas,Residential,1180.13,1116.42,1306.5,63.63,27.04,36.26,No
102204,2024-04-01 19:00:00,Texas,Residential,1143.72,1134.93,1242.22,55.08,37.23,63.45,No
102714,2024-04-23 01:00:00,New York,Commercial,589.49,657.04,601.15,52.92,30.88,51.42,No
103573,2024-05-28 20:00:00,California,Commercial,1026.92,950.67,1045.31,50.56,27.17,53.31,No
101991,2024-03-23 22:00:00,Texas ,Industrial,1019.46,961.97,1145.89,56.94,32.8,33.7,No
104388,2024-07-01 19:00:00,Texas,Commercial,1220.35,990.29,1231.3,62.72,37.78,41.28,No
104787,2024-07-18 10:00:00,California,Residential,837.57,806.29,859.31,40.65,28.55,18.82,No
103601,2024-05-30 00:00:00,Texas,Commercial,896.99,963.97,947.59,60.76,36.28,35.57,No
104608,2024-07-10 23:00:00,California,Industrial,866.63,870.14,996.36,55.32,28.56,32.8,No
1004335,2024-06-29 14:00:00,New York,Commercial,878.9799407,851.62,941.02,56.05,12.3,27.08,No
104162,2024-06-22 09:00:00,Texas,Industrial,1343.75,1396.01,1470.66,55.09,23.58,56.74,Yes
100386,2024-01-17 01:00:00,California,Industrial,956.83,987.96,984.91,44.9,21.31,77.81,No
104410,2024-07-02 17:00:00,Florida,Industrial,1423.3,1461.77,1510.96,65.13,39.19,66.37,Yes
104610,2024-07-11 01:00:00,New York,Residential,609.23,701.83,694.8,40.47,33.39,38.98,No
100537,2024-01-23 08:00:00,California,Residential,1007.75,1099.47,1112.88,57.99,55.07,49.41,No
104708,2024-07-15 03:00:00,California,Commercial,774.93,701.67,819.05,68.08,29.81,62.98,No
103508,2024-05-26 03:00:00,New York,Industrial,955.95,748.49,833.26,57.32,23.77,73.02,No
100202,2024-01-09 09:00:00,Texas,Industrial,1580.87,1555.05,1785.58,-61.22,44.59,62.18,Yes
101333,2024-02-25 12:00:00,California,Industrial,1205.68,1350.06,1219.38,46.39,42.17,56.17,Yes
103503,2024-05-25 22:00:00,New York,Commercial,516.12,566.39,571.42,68.07,24.69,26.78,No
102709,2024-04-22 20:00:00,Texas,Industrial,1698.75,1974.65,1024.52,68.44,10.79,57.96,Yes
104022,2024-06-16 13:00:00,California,Commercial ,990.29,904.13,1117.06,43.27,6.83,25.08,No
101855,2024-03-18 06:00:00,New York,Residential,543.59,615.83,551.27,44.46,43.78,54.27,No
104510,2024-07-06 21:00:00,New York,Residential,647.8,638.17,681.57,65.19,27.57,38.58,No
102873,2024-04-29 16:00:00,New York,Industrial,1253.11,1367.6,1338.72,54.71,20.62,42.4,Yes
103031,2024-05-06 06:00:00,California,Commercial,696.78,695.45,712.1,40.56,20.38,44.59,No
101206,2024-02-20 05:00:00,California,Residential,873.13,812.44,959.89,59.21,19.56,52.19,No
101646,2024-03-09 13:00:00,Texas ,Commercial,1146.83,1271.61,1282.86,56.75,6.11,45.45,No
103418,2024-05-22 09:00:00,Texas ,Industrial,1651.38,1753.71,1760.36,57.36,42.61,55.05,Yes
103477,2024-05-24 20:00:00,New York,Residential,873.46,957.55,873.65,47.23,25.83,33.03,No
102862,2024-04-29 05:00:00,California,Residential,682.53,754.41,685.35,58.46,35.73,49.05,No
101793,2024-03-15 16:00:00,Florida,Commercial,1214.47,1321.15,1385.58,51.4,20.79,57.66,No
103798,2024-06-07 05:00:00,Texas,Industrial,985.88,962.45,1107.75,52.98,53.36,45.87,No
103369,2024-05-20 08:00:00,California,Industrial,1436.15,1505.06,1546.72,69.82,30.64,31.42,Yes
103368,2024-05-20 07:00:00,California,Commercial ,1155.08,1201.19,1174.81,68.04,48.53,55.79,No
103534,2024-05-27 05:00:00,California,Commercial ,719.55,669.06,797.9,46.4,42,35.37,No
104433,2024-07-03 16:00:00,New York,Residential,906.92,949.59,1016.48,59.71,54.45,34.21,No
103450,2024-05-23 17:00:00,Texas,Commercial ,1328.88,1542.16,1383.28,55.88,16.95,42.1,Yes
100604,2024-01-26 03:00:00,Texas,Residential,761.89,990.29,831.36,64.64,39.93,73.38,No
103057,2024-05-07 08:00:00,Florida,Commercial,910.02,944.83,992.66,50.05,27.7,71.86,No
104400,2024-07-02 07:00:00,Texas,Residential,1229.36,1389.23,1397.41,61.85,38.87,57.92,Yes
100127,2024-01-06 06:00:00,California,Industrial,713.76,661.78,792.79,51.97,32.03,43.25,No
103877,2024-06-10 12:00:00,Texas,Residential,1094.48,1170.61,1110.09,53.69,34.36,45.65,No
102936,2024-05-02 07:00:00,Texas,Residential,1172.21,1140.13,1172.41,51.51,27.65,42.67,No
103532,2024-05-27 03:00:00,California,Residential,676.96,669.25,680.46,53.91,30.03,48.45,No
102731,2024-04-23 18:00:00,Texas ,Industrial,1703.97,1585.17,1771.39,59.73,32.63,47.23,Yes
100828,2024-02-04 11:00:00,California,Residential,936.74,949.29,1029.27,68.06,39.67,48.64,No
101640,2024-03-09 07:00:00,New York,Commercial,830.48,963.86,945.91,54.12,40.64,52.2,No
100985,2024-02-11 00:00:00,Texas ,Residential,798.49,865.27,905.73,49.28,17.34,43.61,No
103282,2024-05-16 17:00:00,California,Industrial,1335.77,1256.86,1358.42,52.37,27.07,56.85,No
102189,2024-04-01 04:00:00,California,Industrial,945.49,880.37,1017.93,54.05,27.72,57.77,No
104655,2024-07-12 22:00:00,New York,Industrial,756.32,791.7,759.38,28.75,59.71,58.85,No
102444,2024-04-11 19:00:00,California,Residential,934.57,1092.25,1006.91,62.24,27.62,22.64,No
100363,2024-01-16 02:00:00,New York,Industrial,772.28,820.07,869.42,53.94,36.4,55.47,No
102350,2024-04-07 21:00:00,Texas,Industrial,1430.4,1293.94,1478.49,65.57,31.08,59.77,No
100346,2024-01-15 09:00:00,Florida,Industrial,1212.28,1402.02,1220.81,53.98,25.77,56.7,Yes
100815,2024-02-03 22:00:00,California,Residential,647.84,666.77,680.92,59.54,43.32,56.67,No
103206,2024-05-13 13:00:00,California,Commercial,980.63,1007.46,1045.5,57.47,11.04,61.95,No
104198,2024-06-23 21:00:00,California,Industrial,1162.08,1232.95,1249.66,55.39,26.8,72.4,No
104840,2024-07-20 15:00:00,California,Commercial ,1031.32,1136.62,1158.53,61.22,43.07,49.09,No
103326,2024-05-18 13:00:00,Texas ,Commercial ,955.95,989.32,991.07,63.83,10.9,46.56,No
104107,2024-06-20 02:00:00,New York,Residential,613.02,626.94,652.11,45.56,39.37,64.52,No
102117,2024-03-29 04:00:00,New York,Commercial ,563.91,592.36,588.14,53.99,39.62,31.92,No
101835,2024-03-17 10:00:00,California,Industrial,1289.45,1518.01,1470.21,52.66,49.82,48.29,Yes
100794,2024-02-03 01:00:00,Florida,Industrial,742.69,800.27,756.74,56.09,28.43,22.46,No
104992,2024-07-26 23:00:00,Florida,Commercial,660.8,756.61,694.27,55.09,39.99,50.98,No
102675,2024-04-21 10:00:00,New York,Industrial,980.13,931.58,1126.85,54.85,31.31,51.69,No
100095,2024-01-04 22:00:00,California,Residential,608.38,576.43,678.3,38.28,42.62,86.09,No
103757,2024-06-05 12:00:00,California,Residential,1092.78,1169.11,1178.41,63.97,39.04,32.72,No
102892,2024-04-30 11:00:00,Texas ,Industrial,1592.69,1489.22,1618.24,51.2,39.47,81.3,Yes
102372,2024-04-08 19:00:00,California,Industrial,1339.62,1351.17,1504.7,49.21,7.77,42.06,Yes
104523,2024-07-07 10:00:00,New York,Industrial,973.1,1102.68,1117.14,56.77,36.47,38.77,No
104472,2024-07-05 07:00:00,New York,Residential,861.28,916.05,902.9,62.3,31,48.89,No
103229,2024-05-14 12:00:00,Texas,Industrial,1579.42,1862.78,1698.32,65.65,35.13,61.85,Yes
102854,2024-04-28 21:00:00,California,Commercial,776.95,915.05,886.59,58.75,27.52,39.22,No
102913,2024-05-01 08:00:00,Texas ,Industrial,1618.49,1645.38,1635.38,51.33,31.7,23.05,Yes
101866,2024-03-18 17:00:00,New York,Commercial,946.39,936.32,998.92,65.37,17.75,93.85,No
101858,2024-03-18 09:00:00,New York,Commercial,933.78,967.54,1064.79,57.5,42.82,47.62,No
102646,2024-04-20 05:00:00,New York,Residential,533.69,491.89,580.29,55.43,34.69,56.17,No
102244,2024-04-03 11:00:00,New York,Industrial,1142.36,1094.57,1253.08,59.26,34.55,76.93,No
102337,2024-04-07 08:00:00,New York,Residential,844.62,770.82,962.04,41.44,46.29,32.65,No
100951,2024-02-09 14:00:00,Florida,Residential,1071.49,1233.69,1176.35,63.58,27.73,67.26,No
103069,2024-05-07 20:00:00,California,Commercial,1142.17,1169.75,1222.17,60.4,48.5,57.51,No
101121,2024-02-16 16:00:00,California,Residential,1009.76,1149.25,1130.37,54.71,39.47,69.76,No
102598,2024-04-18 05:00:00,New York,Residential,579.01,548.72,621.39,46.66,40.84,61.87,No
102205,2024-04-01 20:00:00,Texas ,Industrial,1569.22,1472.45,1799.72,52.6,16.06,21.2,Yes
100420,2024-01-18 11:00:00,Texas ,Commercial,1280.46,1372.23,1383.98,53.41,35.13,24.37,Yes
100923,2024-02-08 10:00:00,New York,Residential,891.24,913.6,906.56,62.6,37.44,57.22,No
101255,2024-02-22 06:00:00,Texas ,Commercial,841.82,981.35,872.18,59.32,28.37,83.01,No
100478,2024-01-20 21:00:00,Florida,Residential,775.66,845.48,875.07,48.23,34.17,29.27,No
102036,2024-03-25 19:00:00,California,Commercial ,1110.54,1182.78,1247.12,48.37,22.89,28.84,No
101203,2024-02-20 02:00:00,Texas,Industrial,1113.66,1291.41,1152.99,62.38,27.8,52.75,No
102627,2024-04-19 10:00:00,Texas,Commercial ,1275.9,1451.9,1305.47,65.37,53.79,74.13,Yes
104863,2024-07-21 14:00:00,Texas,Industrial,1391.86,1423.26,1562.62,63.48,55.41,44.45,Yes
101971,2024-03-23 02:00:00,Texas,Residential,689.33,694.55,745.5,57.7,16.2,64.81,No
103111,2024-05-09 14:00:00,Florida,Industrial,1313.43,1289.63,1412.95,55.82,10.74,71.61,No
104019,2024-06-16 10:00:00,California,Residential,915.14,1059.45,1004.59,51.86,26.43,60.13,No
102152,2024-03-30 15:00:00,Texas,Residential,1086.4,1082.06,1233.12,54.66,34.18,67.95,No
103688,2024-06-02 15:00:00,New York,Residential,707.84,828.48,717.01,52.33,38.77,47.96,No
101998,2024-03-24 05:00:00,Texas,Industrial,920.51,872.01,998.77,54.28,20.69,51.95,No
104034,2024-06-17 01:00:00,New York,Commercial ,692.64,691.08,759.63,41.69,50.7,41.15,No
103055,2024-05-07 06:00:00,Texas ,Commercial ,817.41,936.26,907.03,58.38,29.35,88.03,No
101249,2024-02-22 00:00:00,New York,Residential,539.81,549.8,610.65,53.71,42.74,61.74,No
102193,2024-04-01 08:00:00,Texas ,Industrial,955.95,1638.78,1682.22,55.4,40.67,64,Yes
102713,2024-04-23 00:00:00,California,Residential,744.26,775.37,838.78,40.71,12.81,52.98,No
100993,2024-02-11 08:00:00,California,Commercial,909.37,962.42,989.21,45.18,32.88,44.66,No
102191,2024-04-01 06:00:00,California,Industrial,866.91,945.69,919.31,65.71,55.27,76.35,No
103763,2024-06-05 18:00:00,Florida,Industrial,1400.62,1382.25,1501.27,58.41,3.01,45.23,Yes
103598,2024-05-29 21:00:00,Florida,Commercial,1006.85,930.5,1109.47,59.95,54.25,46.41,No
101319,2024-02-24 22:00:00,Texas,Residential,627.01,591.83,669.76,55.1,26.04,32.18,No
101864,2024-03-18 15:00:00,Florida,Residential,971.14,1034.46,998.33,32.29,22.56,41.49,No
102344,2024-04-07 15:00:00,New York,Industrial,1086,1190.16,1247.85,46.56,32.48,54.23,No
102450,2024-04-12 01:00:00,California,Residential,640.36,990.29,669.2,60.07,18.52,44.93,No
102137,2024-03-30 00:00:00,Texas,Commercial ,737.9,793.78,745.33,43.53,62.75,48.14,No
101066,2024-02-14 09:00:00,Texas ,Residential,1212.07,1102.13,1263.43,53.98,43.46,44.65,No
104228,2024-06-25 03:00:00,Florida,Commercial ,739.89,702.91,789.77,62.33,12.05,49.84,No
102622,2024-04-19 05:00:00,New York,Industrial,794.04,736.25,830.85,45.15,19.94,47.16,No
100078,2024-01-04 05:00:00,Texas,Residential,826,960.29,863.22,55.09,18.2,50.65,No
102899,2024-04-30 18:00:00,New York,Commercial,968.84,880.7,1112.38,41.9,30.53,37.91,No
101315,2024-02-24 18:00:00,New York,Commercial,809.96,888.99,909.93,66.81,2,50.35,No
104412,2024-07-02 19:00:00,California,Residential,1216.17,1413.68,1284.1,54.63,28.39,22.18,Yes
100873,2024-02-06 08:00:00,Florida,Industrial,1248.78,1151.5,1401.9,53.97,42.97,51.53,No
103851,2024-06-09 10:00:00,New York,Industrial,1094.49,1225.57,1147.28,52.87,19.28,54.65,No
104832,2024-07-20 07:00:00,Texas ,Commercial ,1192.09,1101.85,1236.58,53.25,17.73,70.43,No
102966,2024-05-03 13:00:00,Texas ,Residential,1283.16,1478.96,1408,68.54,32.31,41.1,Yes
103392,2024-05-21 07:00:00,New York,Residential,934.18,923.21,1061.98,55.53,47.74,42.13,No
102561,2024-04-16 16:00:00,California,Residential,915.17,830.99,928.86,48.66,24.29,32.51,No
104942,2024-07-24 21:00:00,New York,Residential,798.13,901.43,877.59,54.07,28.72,58.58,No
102636,2024-04-19 19:00:00,Texas ,Residential,1108.62,1022.44,1261.37,50.93,21.34,42.06,No
103531,2024-05-27 02:00:00,California,Residential,877.98,1015.71,893.66,59.32,34.07,29.66,No
100376,2024-01-16 15:00:00,California,Commercial ,1127.07,1301.25,1220.41,56.36,30.84,73.47,No
101909,2024-03-20 12:00:00,California,Commercial ,967.81,911.42,995.08,59.12,37.18,39.67,No
104372,2024-07-01 03:00:00,New York,Residential,584.39,560.82,659.1,51.12,43.53,37.57,No
104419,2024-07-03 02:00:00,California,Industrial,971.41,1010.82,996.05,54.16,28.35,38.67,No
104028,2024-06-16 19:00:00,Texas,Residential,1064.58,1088.13,1125.44,56.46,5.36,44.99,No
101605,2024-03-07 20:00:00,Texas,Industrial,1745.12,1602.1,1760.94,66.52,45.54,35.32,Yes
101119,2024-02-16 14:00:00,California,Commercial,1089.86,1119.44,1243.68,68.9,20.77,37.25,No
103678,2024-06-02 05:00:00,New York,Residential,535,610.04,547.52,49.64,49.37,26.41,No
103491,2024-05-25 10:00:00,Texas,Commercial ,1065.26,1243.51,1143.13,64.42,37.45,43.65,No
104909,2024-07-23 12:00:00,Texas ,Residential,1162.25,1224.6,1288.09,52.49,20.82,33.21,No
102959,2024-05-03 06:00:00,California,Residential,719.03,649.9,794.8,48.6,30.93,21.28,No
101995,2024-03-24 02:00:00,Texas ,Industrial,929.21,929.7,960.81,59.87,33.96,36.55,No
104395,2024-07-02 02:00:00,New York,Commercial,697.27,719.23,734.96,57.23,23.46,56.69,No
102377,2024-04-09 00:00:00,California,Industrial,903.13,819.27,922.77,55.23,17.53,34.1,No
101343,2024-02-25 22:00:00,California,Residential,574.96,540.09,594.11,51.62,53.54,67.03,No
100321,2024-01-14 08:00:00,Florida,Commercial,816.6,859.49,896.42,69,33.03,26.89,No
101620,2024-03-08 11:00:00,Texas ,Residential,1161.19,1321.91,1171.39,44.27,27.43,39.25,No
103714,2024-06-03 17:00:00,Florida,Commercial,990.38,1031.99,1135.4,64.98,21.59,54.84,No
102061,2024-03-26 20:00:00,Texas,Industrial,1555.41,1563.16,1580.47,73.48,33.25,40.32,Yes
102220,2024-04-02 11:00:00,Texas,Industrial,1552.01,1687.32,1768.71,69.69,21.13,45.09,Yes
101674,2024-03-10 17:00:00,California,Residential,699.36,802.06,720.58,56.5,40.63,78.1,No
100261,2024-01-11 20:00:00,Florida,Residential,940.79,995.98,1014.64,45.6,23.68,39.21,No
104457,2024-07-04 16:00:00,Texas ,Commercial,1280.25,1374.1,1402.66,63.25,14.58,58.84,Yes
102040,2024-03-25 23:00:00,California,Residential,955.95,601.99,593.54,56.99,27.52,70.81,No
100902,2024-02-07 13:00:00,Texas,Industrial,1550.01,1579.13,1578.96,64.2,21.3,49.55,Yes
103745,2024-06-05 00:00:00,Texas,Industrial,1099.14,1142.9,1156.35,55.13,36.49,43.81,No
102027,2024-03-25 10:00:00,Texas ,Residential,1133.27,1056.35,1266.58,63.49,17.26,62.38,No
104235,2024-06-25 10:00:00,Texas,Residential,1162.61,1360.16,1268.47,66.38,37.59,51.67,Yes
101918,2024-03-20 21:00:00,Florida,Industrial,1300.12,1371.04,1413.33,60.07,21.92,36.68,Yes
101829,2024-03-17 04:00:00,California,Residential,545.77,608.67,1024.52,46.71,15.39,98.96,No
101574,2024-03-06 13:00:00,California,Commercial ,1069.5,1073.89,1163.44,65.59,7.87,52.93,No
104805,2024-07-19 04:00:00,California,Industrial,928.63,867.99,955.03,65.26,24.69,61.97,No
104209,2024-06-24 08:00:00,Texas,Commercial ,1319.73,1477.07,1372.2,58.25,40.64,63.56,Yes
100225,2024-01-10 08:00:00,California,Commercial,1080.82,1170.4,1179.6,54.2,40.12,44.57,No
100724,2024-01-31 03:00:00,Texas ,Residential,856.38,934.53,957.77,59.15,52.61,61.8,No
104526,2024-07-07 13:00:00,New York,Industrial,1012.99,1172.08,1125.93,45.63,41.44,77.75,No
101142,2024-02-17 13:00:00,California,Commercial,989.42,1126.69,1034.66,48.62,17.11,40.87,No
102763,2024-04-25 02:00:00,Florida,Commercial,750.53,725.97,789.9,46.67,17.3,60.66,No
100847,2024-02-05 06:00:00,Texas,Residential,772.54,845.55,874.5,56.01,23.48,30.37,No
102552,2024-04-16 07:00:00,Texas,Commercial,1260.94,1486.04,1395.59,53.89,35.68,32.89,Yes
102929,2024-05-02 00:00:00,Texas ,Residential,743.07,772.32,804.5,46,26.48,30.55,No
100118,2024-01-05 21:00:00,California,Industrial,1316.88,1423.98,1501.93,56.23,35.78,45.57,Yes
100646,2024-01-27 21:00:00,New York,Commercial,975.29,909.4,980.77,52.24,26.56,75.53,No
100004,2024-01-01 03:00:00,Florida,Commercial,612.5,680.95,689.68,47.28,41.15,44.96,No
104171,2024-06-22 18:00:00,Texas,Commercial,1200.81,1086.71,1290.91,44.01,57.9,46.27,No
100468,2024-01-20 11:00:00,California,Commercial ,995.09,932.13,1140.62,49.67,27.02,42.35,No
100006,2024-01-01 05:00:00,Texas,Residential,774.38,788.06,783.47,51.12,35.04,43.09,No
100920,2024-02-08 07:00:00,California,Industrial,1642.39,1584.92,1820.3,74.8,45.09,47.89,Yes
102596,2024-04-18 03:00:00,California,Industrial,878.5,837.72,906.2,53.6,28.53,41.01,No
101064,2024-02-14 07:00:00,New York,Industrial,1181.15,1392.4,1272.62,59.33,39.09,45.59,Yes
102591,2024-04-17 22:00:00,California,Residential,588.83,594.06,646.74,53.25,24.52,38.83,No
100243,2024-01-11 02:00:00,New York,Industrial,690.55,688.43,763.08,49.77,38.16,35.88,No
101161,2024-02-18 08:00:00,California,Residential,871.16,999.66,956.61,48.43,26.77,49.76,No
102871,2024-04-29 14:00:00,New York,Commercial ,1046.44,1209.8,1195.8,57.32,41.14,30.03,No
103736,2024-06-04 15:00:00,New York,Industrial,1207.68,1184.35,1213.43,43.21,26.77,84.86,No
102398,2024-04-09 21:00:00,Texas,Commercial ,1414.85,1585.42,1560.6,61.83,14.27,70.67,Yes
103518,2024-05-26 13:00:00,New York,Industrial,1019.25,1068.5,1035.55,55.72,10.29,55.85,No
103422,2024-05-22 13:00:00,Florida,Commercial,1094.9,1172.85,1121.58,59.73,24.19,63.73,No
102564,2024-04-16 19:00:00,Texas,Residential,1132.53,1311.6,1182.19,52.85,31.57,56.4,No
101606,2024-03-07 21:00:00,Florida,Residential,1014.4,1121.39,1105.19,308.823343,21.78,53.59,No
104873,2024-07-22 00:00:00,California,Commercial,768.82,871.74,801.13,52.28,8.71,69.57,No
102325,2024-04-06 20:00:00,California,Residential,960.65,1048.77,1039.16,51.55,37.04,28.02,No
102710,2024-04-22 21:00:00,California,Commercial ,1058.83,984.92,1099.93,55.78,16.93,39.63,No
104438,2024-07-03 21:00:00,California,Residential,1034.69,982.88,1099.42,61.95,42.15,46.84,No
101313,2024-02-24 16:00:00,Florida,Residential,914.86,953.24,1034.79,55.09,55.19,55.41,No
103449,2024-05-23 16:00:00,Florida,Residential,1039.99,1161.82,1133.41,58.13,30.14,54.43,No
103813,2024-06-07 20:00:00,California,Commercial ,1176.65,1365.89,1024.52,66.94,35.13,40.3,Yes
104698,2024-07-14 17:00:00,Florida,Residential,884.99,940.26,990.38,53.98,27.62,63.12,No
102363,2024-04-08 10:00:00,California,Industrial,1403.42,1596.12,1591.98,61.41,36.69,40,Yes
101976,2024-03-23 07:00:00,New York,Commercial,848.72,946.26,948.04,41.15,52.37,49.25,No
103515,2024-05-26 10:00:00,California,Commercial,972.44,1074.19,991.34,59.28,36.22,81.03,No
101762,2024-03-14 09:00:00,California,Residential,1015.79,1120.04,1152.08,52.43,32.33,52.78,No
102740,2024-04-24 03:00:00,Texas,Residential,777.18,705.76,841.55,48.74,52.57,53.3,No
104702,2024-07-14 21:00:00,Texas,Residential,1037.01,1110.9,1175.01,65.18,39.45,63.99,No
102473,2024-04-13 00:00:00,New York,Commercial ,579.14,673.91,657.34,58.38,39.01,33.95,No
104008,2024-06-15 23:00:00,New York,Industrial,572.93,604.96,657.65,56.01,24.99,59.94,No
101494,2024-03-03 05:00:00,Texas,Residential,683.49,990.29,700.81,61.41,39.8,38.45,No
104207,2024-06-24 06:00:00,Florida,Industrial,843.68,981.93,846.36,52.14,28.6,20.07,No
102159,2024-03-30 22:00:00,New York,Commercial,588.72,567.58,640.66,55.09,32.17,58.28,No
101170,2024-02-18 17:00:00,California,Residential,924.91,1052.57,1022.1,55.76,11.66,39.91,No
104557,2024-07-08 20:00:00,Texas ,Residential,1244.36,1441.14,1362.71,57.85,14.19,19.99,Yes
100233,2024-01-10 16:00:00,Florida,Residential,968.28,980.71,1107.19,52.74,48.34,32.54,No
100067,2024-01-03 18:00:00,Texas,Industrial,1691.97,1665.19,1774.58,50.92,14.42,49.55,Yes
101604,2024-03-07 19:00:00,New York,Commercial ,899.39,970.93,1013.2,48.95,19.33,18.46,No
103284,2024-05-16 19:00:00,California,Commercial,1077.12,1114.89,1105.86,38.61,24.53,57.86,No
103597,2024-05-29 20:00:00,California,Industrial,1334.09,1261.84,1411.78,67.47,31.02,42.77,No
100126,2024-01-06 05:00:00,New York,Industrial,681.52,673.74,778.83,55.56,19.29,27.54,No
101297,2024-02-24 00:00:00,Texas,Commercial,857.61,927.98,966.94,52.33,28.38,85.5,No
101977,2024-03-23 08:00:00,California,Residential,1001.05,1042.54,1119.12,63.63,16.5,43.95,No
104558,2024-07-08 21:00:00,Texas ,Residential,1604.97,990.29,1628.05,62.12,23.27,46.64,Yes
104522,2024-07-07 09:00:00,Florida,Industrial,1043.85,1056.63,1109.4,53.04,35.82,49.55,No
102076,2024-03-27 11:00:00,California,Residential,962.28,931.27,1084.34,55.09,42.92,26.94,No
103087,2024-05-08 14:00:00,New York,Industrial,955.95,1380.05,1412.88,64.08,35.58,57.16,Yes
104385,2024-07-01 16:00:00,California,Industrial,1355.93,1331.26,1546.28,55.09,26.94,43.08,Yes
103346,2024-05-19 09:00:00,Texas ,Residential,1039.84,936.84,1081.18,58.92,14.2,41.89,No
104505,2024-07-06 16:00:00,New York,Commercial,702.32,645.75,805.29,58.19,27.98,38.82,No
102798,2024-04-26 13:00:00,Florida,Residential,1089.67,1219.93,1103.86,50.2,12.44,40.63,No
100919,2024-02-08 06:00:00,Texas ,Commercial,892.5,959.16,1002.86,56.24,32.36,52.1,No
101647,2024-03-09 14:00:00,Texas,Commercial ,1198.63,1148.59,1227.28,43.52,17.16,47.68,No
100365,2024-01-16 04:00:00,New York,Industrial,640.55,622.28,685.94,63.48,18.74,81.79,No
103288,2024-05-16 23:00:00,California,Residential,690.01,753.29,1024.52,65.3,24.73,28.03,No
102126,2024-03-29 13:00:00,Texas ,Industrial,1721.05,1860.72,1832.3,70.25,44.69,56.08,Yes
104124,2024-06-20 19:00:00,New York,Commercial ,1041.24,961.75,1061.32,51.43,28.49,68.47,No
100526,2024-01-22 21:00:00,New York,Residential,871.89,987.34,984.07,-47.06,44.79,65.88,No
100056,2024-01-03 07:00:00,California,Residential,1010.46,1111.63,1102.53,54.55,24.52,74.88,No
100639,2024-01-27 14:00:00,California,Residential,899.39,919.85,986.35,60.56,35.83,41.32,No
100303,2024-01-13 14:00:00,Florida,Residential,800.88,852.51,858.21,49.27,39.39,54.79,No
102767,2024-04-25 06:00:00,Florida,Commercial,744.18,733.31,756.94,48.66,27.28,73.22,No
101277,2024-02-23 04:00:00,California,Commercial,804.98,940.48,891.85,49.57,24.44,21.82,No
102056,2024-03-26 15:00:00,Texas ,Residential,1232.81,1346.53,1379.01,52.55,44.93,56.56,Yes
103645,2024-05-31 20:00:00,Texas ,Industrial,1637.1,1535.68,1801.85,43.61,16.4,87.82,Yes
104144,2024-06-21 15:00:00,California,Industrial,1417.64,1536.75,1490.19,69.72,53.01,31.42,Yes
102879,2024-04-29 22:00:00,Florida,Residential,648.55,739.43,699.91,61.71,44.09,59.51,No
104203,2024-06-24 02:00:00,Texas,Industrial,1056.26,1161.24,1151.88,70.78,26.67,45.95,No
102287,2024-04-05 06:00:00,New York,Industrial,701.57,786.02,755.66,57.08,17.69,69.01,No
102262,2024-04-04 05:00:00,Florida,Residential,612.23,675.54,670.31,56.7,21.88,23.24,No
102297,2024-04-05 16:00:00,California,Residential,1015.21,948.58,1109.67,59.11,28.78,56.83,No
101754,2024-03-14 01:00:00,California,Residential,753.06,882.84,793.66,62.03,20.75,30.14,No
101969,2024-03-23 00:00:00,California,Residential,600.52,669.62,637.67,50.12,29.58,45.97,No
104391,2024-07-01 22:00:00,California,Industrial,865.43,983.07,913.49,52.09,31.74,49.55,No
103118,2024-05-09 21:00:00,Texas,Commercial,1263.92,1236.46,1441.9,63.09,45.21,46.26,No
102394,2024-04-09 17:00:00,Texas,Industrial,1613.67,1561.59,1677.98,57.29,12.99,44.59,Yes
100524,2024-01-22 19:00:00,California,Commercial,1046.03,1094.56,1055.31,47.64,41.15,22.46,No
